source,target
Batam(BTH),Padang(PDG)
Batam(BTH),Palembang(PLM)
Batam(BTH),Palembang(PLM)
Batam(BTH),Bangka(PGK)
Batam(BTH),Pekanbaru(PKU)
Batam(BTH),Pekanbaru(PKU)
Batam(BTH),Pekanbaru(PKU)
Batam(BTH),Pontianak(PNK)
Batam(BTH),Pontianak(PNK)
Batam(BTH),Pontianak(PNK)
Batam(BTH),Semarang(SRG)
Batam(BTH),Surabaya(SUB)
Batam(BTH),Surabaya(SUB)
Batam(BTH),Surabaya(SUB)
Batam(BTH),Yogyakarta(JOG)
Batulicin(BTW),Banjarmasin(BDJ)
Batulicin(BTW),Banjarmasin(BDJ)
Batulicin(BTW),Makassar(UPG)
Batulicin(BTW),Surabaya(SUB)
Belitung(TJQ),Jakarta(CGK)
Belitung(TJQ),Jakarta(CGK)
Belitung(TJQ),Jakarta(CGK)
Belitung(TJQ),Jakarta(CGK)
Belitung(TJQ),Jakarta(CGK)
Belitung(TJQ),Jakarta(CGK)
Belitung(TJQ),Jakarta(CGK)
Belitung(TJQ),Jakarta(CGK)
Belitung(TJQ),Bangka(PGK)
Belitung(TJQ),Bangka(PGK)
Belitung(TJQ),Bangka(PGK)
Bengkulu(BKS),Jakarta(CGK)
Bengkulu(BKS),Jakarta(CGK)
Bengkulu(BKS),Jakarta(CGK)
Bengkulu(BKS),Jakarta(CGK)
Bengkulu(BKS),Jakarta(HLP)
Bengkulu(BKS),Jakarta(CGK)
Bengkulu(BKS),Jakarta(CGK)
Bengkulu(BKS),BLampung(TKG)
Bengkulu(BKS),Padang(PDG)
Bengkulu(BKS),Palembang(PLM)
Berau(BEJ),Balikpapan(BPN)
Berau(BEJ),Balikpapan(BPN)
Berau(BEJ),Balikpapan(BPN)
Berau(BEJ),Balikpapan(BPN)
Berau(BEJ),Balikpapan(BPN)
Berau(BEJ),Balikpapan(BPN)
Berau(BEJ),Balikpapan(BPN)
Berau(BEJ),Samarinda(SRI)
Berau(BEJ),Samarinda(SRI)
Biak(BIK),Jayapura(DJJ)
Biak(BIK),Jayapura(DJJ)
Biak(BIK),Makassar(UPG)
Biak(BIK),Makassar(UPG)
Biak(BIK),Nabire(NBX)
Bima(BMU),Bali(DPS)
Bima(BMU),Bali(DPS)
Bima(BMU),Lombok(LOP)
Bima(BMU),Lombok(LOP)
Bima(BMU),Lombok(LOP)
Bima(BMU),Makassar(UPG)
Bintan(TNJ),Batam(BTH)
Bintan(TNJ),Jakarta(CGK)
Bintan(TNJ),Jakarta(CGK)
Bintan(TNJ),Jakarta(CGK)
Bintan(TNJ),Pekanbaru(PKU)
MBungo(MRB),Jakarta(CGK)
Buol(UOL),Palu(PLW)
BButon(BUW),Kendari(KDI)
BButon(BUW),Makassar(UPG)
BButon(BUW),Makassar(UPG)
BButon(BUW),Makassar(UPG)
Dumai(DUM),Batam(BTH)
Dumai(DUM),Medan(KNO)
Dumai(DUM),Pekanbaru(PKU)
Ende(ENE),Kupang(KOE)
Ende(ENE),Kupang(KOE)
Ende(ENE),LBajo(LBJ)
Ende(ENE),Waikabubak(TMC)
FakFak(FKQ),Sorong(SOQ)
FakFak(FKQ),Sorong(SOQ)
Galela(GLX),Manado(MDC)
Gorontalo(GTO),Jakarta(CGK)
Gorontalo(GTO),Makassar(UPG)
Gorontalo(GTO),Makassar(UPG)
